web-scraper-order,web-scraper-start-url,product-url,product-url-href,product-description-short,product-name,product-price,product-size,product-flavour,product-img-src,product-description-long,product-nutrition-src,product-allergens-src,product-size-alternative,product-category
"1578224138-323","https://www.bodyandfit.com/de-de/Produkte/Abnehmen/Nahrungserg%C3%A4nzung/Fatburner/c/107","Chromium Picolinat 200 mcg","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Chrom/Chromium-Picolinat-200-mcg/p/p_10397","200 mcg Chrom pro Kapsel","Chromium Picolinat 200 mcg","4,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_10397_Image_01?layer0=$PLP_001$","Swanson ist auf dem Markt von Vitaminen und Mineralien ein Vorreiter. Sie haben ein extrem großes Sortiment mit ausschließlich Spitzenprodukten zum allerbesten Preis. Swanson besteht inzwischen seit 45 Jahren und ist durch nur einen Mann begonnen. Dieser Mann hatte einen Traum: Gesundheit in die Welt bringen, und heutzutage sind sie bei Swanson immer noch damit beschäftigt. Swanson ist ein echter Familienbetrieb. Qualität, Hochwertigkeit und Service stehen bei ihnen ganz obenan. Sie arbeiten mit den besten Zutaten, mit den richtigen Garantien und Arbeitsbedingungen.","https://media.bodyandfit.com/i/bodyandfit/p_10397_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_10397_Label_de-de_01?layer0=$MAIN$","100 kapseln","Deine Diät"
"1578228362-1629","https://www.bodyandfit.com/de-de/Produkte/Protein/Pfanzliche-Proteine/Veganes-Protein/c/12","Hanfeiweiß - Biologisch","https://www.bodyandfit.com/de-de/Produkte/Protein/Pfanzliche-Proteine/Veganes-Protein/Hanfeiwei%C3%9F---Biologisch/p/p_51856","Leicht nussiger Geschmack","Hanfeiweiß - Biologisch","9,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_51856_Image_01?layer0=$PLP_001$","Das biologische Hanfeiweiß wird dadurch gewonnen, Hanfsamen nach einer kalten Pressung zu feinem Pulver zu mahlen. Hanfeiweiß hat einen leicht nussigen Geschmack und wird in Shakes schön cremig. Biologisches Hanfeiweiß lässt sich leicht in allerlei unterschiedlichen Shakes und Smoothies verarbeiten.","https://media.bodyandfit.com/i/bodyandfit/p_51856_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_51856_Label_de-de_01?layer0=$MAIN$","500 gramm","Veganes Protein"
"1578228529-1867","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/c/3","Just Whey","https://www.bodyandfit.com/de-de/Produkte/Protein/Just-Whey/p/C100469","Undenaturiertes Whey-Proteinkonzentrat","Just Whey","16,90 €","980 gramm","Chocolate","https://media.bodyandfit.com/i/bodyandfit/C100469_Image_01?layer0=$PLP_001$&layer1=[src=/i/bodyandfit/roundle-new-2019]&layer1=$BADGE_S$","Just Whey von Body & Fit ist ein Proteinshake auf Basis von hochwertigem Whey-Proteinkonzentrat. Whey-Proteinkonzentrat ist unter Bodybuildern und ambitionierten Sportlern sehr beliebt und wird oft verwendet. Diese Whey-Proteine sind undenaturiert, wodurch sie im Köper eine maximale Wirksamkeit haben. Just Whey ist zuckerarm, enthält von Natur aus 78 % Eiweiß und hat nur einen geringen Fettanteil. Proteine tragen zum Wachstum und Erhalt von Muskelmasse bei und unterstützen nach dem Training eine schnelle Erholung der Muskeln. Dies ist ein Shake mit den reinsten Proteinen zum besten Preis! Just Whey ist in 7 leckeren Sorten erhältlich.","https://media.bodyandfit.com/i/bodyandfit/C100469_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/C100469_Label_de-de_01?layer0=$MAIN$","null","Whey Protein"
"1578227456-845","https://www.bodyandfit.com/de-de/Protein-bars/c/194","Perfection Bar","https://www.bodyandfit.com/de-de/Produkte/Protein/Protein-Snacks/Protein-Riegel/Perfection-Bar/p/perfection-bar","20 g Eiweiß pro Proteinriegel","Perfection Bar","9,90 €","null","White Chocolate","https://media.bodyandfit.com/i/bodyandfit/perfection-bar_Image_01?layer0=$PLP_001$","20 g hochwertiges Eiweiß, 0 zugefügter Zucker und nur 205 kcal! Unser Perfection Bar Proteinriegel enthält nur die besten Proteine, Milchproteinkonzentrat und Whey-Proteinisolat. Jeder Perfection Bar Proteinriegel enthält ganze 20 g dieser hochwertigen Proteine. Qualität, Geschmack und Textur in Perfektion!","https://media.bodyandfit.com/i/bodyandfit/perfection-bar_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/perfection-bar_Label_de-de_01?layer0=$MAIN$","720 gramm (12  riegel)","Proteinriegel"
"1578222654-188","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Magnesium/c/134","Calcium Magnesium","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Calcium-%26-Magnesium/Calcium-Magnesium/p/p_01454","Calcium ist für den Erhalt normaler Knochen notwendig","Calcium Magnesium","20,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_01454_Image_01?layer0=$PLP_001$","Calcium Magnesium von Now Foods enthält pro Tablette 500 mg Calcium und 250 mg Magnesium.","https://media.bodyandfit.com/i/bodyandfit/p_01454_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_01454_Label_de-de_01?layer0=$MAIN$","100 tabletten","Magnesium"
"1578222567-184","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Empfehlungen-f%C3%BCr-Ihre-Ern%C3%A4hrung/Omega-3/c/156","Omega-3 + Vitamine D3","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Vitamin-D/Omega-3-%2B-Vitamine-D3/p/p_07796","DHA/EPA trägt zum Erhalt eines normalen Blutdrucks bei","Omega-3 + Vitamine D3","9,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_07796_Image_01?layer0=$PLP_001$","Fettsäuren sind mehrfach ungesättigte Fettsäuren. Die bekanntesten sind Alpha-Linolensäure (ALA), Eicosapentaensäure (EPA) und Docosahexaensäure (DHA). Das Omega-3 in Omega-3 + Vitamin D3 hat eine hohe Qualität.","https://media.bodyandfit.com/i/bodyandfit/p_07796_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_07796_Label_de-de_01?layer0=$MAIN$","180 kapseln","Omega-3"
"1578228579-1933","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/c/3","100% Whey - Stacker 2","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/100%25-Whey---Stacker-2/p/100-whey-stacker-2","Enthält Whey mit dem höchsten biologischen Wert","100% Whey - Stacker 2","41,90 €","null","Strawberry","https://media.bodyandfit.com/i/bodyandfit/100-whey-stacker-2_Image_01?layer0=$PLP_001$","STACKER-2 100% WHEY ist nicht nur für seinen leckeren Geschmack bekannt, sondern auch dafür komplett frei von dickmachenden Zuckern und schlechten Fetten zu sein, und insbesondere als das perfekte Proteinergänzungsmittel als Basis in deinem Trainingsprogramm. 100% WHEY enthält die Eiweiße, die zum Wachstum von Muskelmasse beitragen.

Nicht nur Kraftsportler profitieren von 100% WHEY, sondern jeder mit einem hohen Proteinbedarf. Also in nahezu jedem Sportbereich, während Erholungsphasen nach physischen Anstrengungen oder als Proteinergänzung in einer vegetarischen Diät.","https://media.bodyandfit.com/i/bodyandfit/100-whey-stacker-2_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/100-whey-stacker-2_Label_de-de_01?layer0=$MAIN$","2000 gramm (66  shakes)","Whey Protein"
"1578228244-1464","https://www.bodyandfit.com/de-de/Produkte/Sportnahrung/Aminos%C3%A4uren/Aminos%C3%A4uren-Mischungen/c/48","XTEND","https://www.bodyandfit.com/de-de/Produkte/Sportnahrung/Aminos%C3%A4uren/Aminos%C3%A4uren-Mischungen/XTEND/p/xtend","3500 mg Leucin","XTEND","26,90 €","398 gramm","Blue Raspberry","https://media.bodyandfit.com/i/bodyandfit/xtend_Image_01?layer0=$PLP_001$","Xtend ist die zuckerfreie Aminosäureformel für eifrige Sportler. Xtend enthält pro Portion ganze 7 Gramm BCAA, zusammen mit 6 Gramm Leucin, Glutamin und Citrullin, Elektrolyten und Vitamin B6. Xtend kannst du vor, während und nach den schwersten Trainings nehmen.","https://media.bodyandfit.com/i/bodyandfit/xtend_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/xtend_Label_de-de_01?layer0=$MAIN$","null","Aminosäure-Blends"
"1578221005-48","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Pflanzliche-Nahrungserg%C3%A4nzung/c/141","Nachtkerzenöl Extra Stark","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Pflanzliche-Nahrungserg%C3%A4nzung/Nachtkerzen%C3%B6l-Extra-Stark/p/p_55628","-2-mal täglich 1 Softgel","Nachtkerzenöl Extra Stark","18,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_55628_Image_01?layer0=$PLP_001$","Das Nachtkerzenöl von Now Foods enthält Gamma-Linolensäure, auch GLA genannt. 1 Softgel enthält 1300 mg Nachtkerzenöl und liefert 120 mg Gamma-Linolensäure.","https://media.bodyandfit.com/i/bodyandfit/p_55628_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_55628_Label_de-de_01?layer0=$MAIN$","60 softgels","Pflanzliche Nahrungsergänzung"
"1578223428-258","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Vitamin-C/c/132","Vitamine C 1000mg W/RH","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Vitamin-C/Vitamine-C-1000mg-W-RH/p/vitamine-c-1000mg-wrh","1000 mg reines Vitamin C pro Kapsel!","Vitamine C 1000mg W/RH","13,90 €","250 kapseln:","","https://media.bodyandfit.com/i/bodyandfit/vitamine-c-1000mg-wrh_Image_01?layer0=$PLP_001$","Vitamin C mit Hagebutte von Swanson ist das ideale Vitamine C.","https://media.bodyandfit.com/i/bodyandfit/vitamine-c-1000mg-wrh_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/vitamine-c-1000mg-wrh_Label_de-de_01?layer0=$MAIN$","null","Vitamin C"
"1578228458-1771","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Milchprotein-Mischung/c/6","Smart Protein","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Milchprotein-Mischung/Smart-Protein/p/afslank-eiwit","Unser absoluter Proteinshake Nummer 1 in jeder Low Carb- und Proteindiät!","Smart Protein","36,90 €","2000 gramm","Raspberry Yoghurt","https://media.bodyandfit.com/i/bodyandfit/afslank-eiwit_Image_01?layer0=$PLP_001$","""Das Prinzip einer Low Carb- Eiweißdiät liegt darin die Kohlenhydrateinnahme zu begrenzen und die Proteineinnahme zu erhöhen. Aber damit nicht genug: Proteine unterstützen stärkere Muskeln, den Erhalt von Muskelmasse und deren Erholung.""","https://media.bodyandfit.com/i/bodyandfit/afslank-eiwit_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/afslank-eiwit_Label_de-de_01?layer0=$MAIN$","null","Milchprotein Mischungen"
"1578227361-757","https://www.bodyandfit.com/de-de/Protein-bars/c/194","Super Mass Gainer Bar","https://www.bodyandfit.com/de-de/Produkte/Protein/Protein-Snacks/Protein-Riegel/Super-Mass-Gainer-Bar/p/50207","90 Gramm Riegel mit 350 kcal","Super Mass Gainer Bar","19,90 €","null","Deluxe chocolate","https://media.bodyandfit.com/i/bodyandfit/50207_Image_01?layer0=$PLP_001$","null","https://media.bodyandfit.com/i/bodyandfit/50207_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/50207_Label_de-de_01?layer0=$MAIN$","900 gramm (10  riegel)","Proteinriegel"
"1578228707-2159","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/c/3","Whey Perfection","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/Whey-Perfection/p/whey-perfection","23 Gramm hochwertiges Whey Protein, 5 Gramm BCAAs und 3,6 Gramm L-Glutamin","Whey Perfection","13,90 €","750 gramm","Strawberry Milkshake","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Image_01?layer0=$PLP_001$","Body & Fit® Whey Perfection heißt Qualität, Geschmack und Preis bis zur Perfektion! Whey Perfection enthält ausschließlich die höchstmögliche Qualität an Whey-Proteinen, „cold processed“ ultragefiltertes Whey-Proteinkonzentrat, Whey-Proteinisolat und Whey-Hydrolysat, Di- und Tri-Peptide. Whey Perfection enthält pro Portion ganze 23 Gramm hochwertiges Whey-Protein, 5 Gramm BCAAs und 3,6 Gramm L-Glutamin. Whey Perfection ist frei von zugefügtem Zucker und enthält 1,4 Gramm Kohlenhydrate und 110 kcal pro Shake. Mit Whey Perfection erzielst du dank der einzigartigen Zusammensetzung mehr Resultat pro Shake als mit welchem anderen Whey-Protein auch immer. Du kannst aus ganzen 36 unglaublich leckeren Milkshake-Sorten wählen!","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Label_de-de_01?layer0=$MAIN$","null","Whey Protein"
"1578223296-244","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Vitamin-C/c/132","Cranberry Fruit Concentrate with C & E 4200 mg","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Vitamine/Vitamin-C/Cranberry-Fruit-Concentrate-with-C-%26-E-4200-mg/p/p_11709","Zuckerfrei und kalorienarm","Cranberry Fruit Concentrate with C & E 4200 mg","9,90 €","null","","https://media.bodyandfit.com/i/bodyandfit/p_11709_Image_01?layer0=$PLP_001$","- der normalen Funktion des Immunsystems
- dem Schutz der Zellen vor oxidativem Schaden
- der Verringerung von Müdigkeit und Erschöpfung  
- einem normalen, energieliefernden Stoffwechsel
- einer Erhöhung der Eisenaufnahme
- der normalen Kollagenbildung für die normale Funktion von Haut, Knochen, Knorpel, Blutgefäßen, Zähnen und Zahnfleisch","https://media.bodyandfit.com/i/bodyandfit/p_11709_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/p_11709_Label_de-de_01?layer0=$MAIN$","100 softgels","Vitamin C"
"1578228133-1407","https://www.bodyandfit.com/de-de/Produkte/Sportnahrung/Aminos%C3%A4uren/BCAAs/c/49","Pro BCAA","https://www.bodyandfit.com/de-de/Produkte/Sportnahrung/Aminos%C3%A4uren/BCAAs/Pro-BCAA/p/pro-bcaa","12 Gramm Aminosäuren pro Dosis","Pro BCAA","29,90 €","null","Raspberry lemonade","https://media.bodyandfit.com/i/bodyandfit/pro-bcaa_Image_01?layer0=$PLP_001$","12 Gramm Aminosäuren pro Portion Pro BCAA!","https://media.bodyandfit.com/i/bodyandfit/pro-bcaa_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/pro-bcaa_Label_de-de_01?layer0=$MAIN$","390 gramm (20  dosierungen)","Was sind BCAAs?"
"1578227299-693","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Riegel-%26-Snacks/M%C3%BCsliriegel/c/195","Work Oat Bar","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/Riegel-%26-Snacks/M%C3%BCsliriegel/Work-Oat-Bar/p/C100000","Als Pre-Workout oder für einen über den Tag verteilten Boost perfekt. Er wird auf der Basis von Hafer hergestellt, ist mit einer Schicht aus Zartbitterschokolade umhüllt und zudem mit Koffein, Taurin, L-Carnitin und B-Vitaminen angereichert.","Work Oat Bar","15,90 €","600 gramm:","","https://media.bodyandfit.com/i/bodyandfit/C100000_Image_01?layer0=$PLP_001$","Lerne die neue Errungenschaft von Body & Fit kennen! Der Work Oat Bar ist ein umwerfend leckerer Riegel mit Benefits. Er wird auf der Basis von Hafer hergestellt, ist mit einer Schicht aus Zartbitterschokolade umhüllt und zudem mit Koffein, Taurin, L-Carnitin und B-Vitaminen angereichert. Das macht ihn als Pre-Workout oder als über den Tag verteilten Energy¹ Kick ideal.","https://media.bodyandfit.com/i/bodyandfit/C100000_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/C100000_Label_de-de_01?layer0=$MAIN$","null","Müsliriegel"
"1578227708-1088","https://www.bodyandfit.com/de-de/Produkte/Sportnahrung/Performance/Kreatin/c/68","EPIC V2","https://www.bodyandfit.com/de-de/Produkte/Sportnahrung/Pre-Workout/ohne-Koffein/EPIC-V2/p/epic","Enthält unter anderem auch Beta-Alanin und Taurin","EPIC V2","34,90 €","null","Bloody red orange","https://media.bodyandfit.com/i/bodyandfit/epic_Image_01?layer0=$PLP_001$&layer1=[src=/i/bodyandfit/roundle-new-2019]&layer1=$BADGE_S$","Wenn du nur 1 Produkt verwenden willst, um bei explosiven Kraftanstrengungen Muskelmasse zu stimulieren (Creatin), lass es dann EPIC sein!","https://media.bodyandfit.com/i/bodyandfit/epic_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/epic_Label_de-de_01?layer0=$MAIN$","488 gramm (50  dosierungen)","Kreatin"
"1578227130-611","https://www.bodyandfit.com/de-de/Schokolade/c/198","Smart Chocolate (0 Zucker & 72% Kakao)","https://www.bodyandfit.com/de-de/Produkte/Abnehmen/Di%C3%A4tnahrung/Low-Carbs/Smart-Chocolate-%280-Zucker-%26-72%25-Kakao%29/p/smart-chocolate-0-sugar","2 leckere Sorten: Zartbitter mit Kakaonibs oder Coconut","Smart Chocolate (0 Zucker & 72% Kakao)","1,90 €","1 riegel:","Coconut","https://media.bodyandfit.com/i/bodyandfit/smart-chocolate-0-sugar_Image_01?layer0=$PLP_001$","Unsere zuckerfreie Smart Chocolate gibt es in 2 leckeren Varianten: Zartbitter mit Kakaonibs oder Coconut. Mit unseren Happy Food Smart Chocolate-Riegeln ist Schokolade erst wirklich speziell: 0 Gramm Zucker, 72 % Kakao und 100 % Geschmack.

Einfach alle guten Vorzüge genießen, die Schokolade von Natur aus enthält, ohne die Nachteile.","https://media.bodyandfit.com/i/bodyandfit/smart-chocolate-0-sugar_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/smart-chocolate-0-sugar_Label_de-de_01?layer0=$MAIN$","null","Schokolade"
"1578224626-403","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/T%C3%A4glicher-Bedarf/Tee-%26-Kaffee/c/243","Coffee Creamer","https://www.bodyandfit.com/de-de/Produkte/Ern%C3%A4hrung/T%C3%A4glicher-Bedarf/Tee-%26-Kaffee/Coffee-Creamer/p/coffee-creamer","Perfekt für Kaffee","Coffee Creamer","4,90 €","null","French Vanilla","https://media.bodyandfit.com/i/bodyandfit/coffee-creamer_Image_01?layer0=$PLP_001$","Walden Farms kalorienarmer Coffee Creamer. Arm an Kalorien, Fett, Kohlenhydraten oder Zuckern!
Genieße die leckeren, natürlichen Aromen. Eine Lösung für Sportler und in jeder Diät!
Dies ist ein patentiertes Produkt und sehr exklusiv. Importiert aus den Vereinigten Staaten. Für alle Phasen einer Eiweißdiät geeignet!","https://media.bodyandfit.com/i/bodyandfit/coffee-creamer_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/coffee-creamer_Label_de-de_01?layer0=$MAIN$","355 ml","Tee & Kaffee"
"1578228707-2181","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/c/3","Whey Perfection","https://www.bodyandfit.com/de-de/Produkte/Protein/Milchproteine/Whey-Protein/Whey-Perfection/p/whey-perfection","23 Gramm hochwertiges Whey Protein, 5 Gramm BCAAs und 3,6 Gramm L-Glutamin","Whey Perfection","33,90 €","2270 gramm","Vanilla milkshake","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Image_01?layer0=$PLP_001$","Body & Fit® Whey Perfection heißt Qualität, Geschmack und Preis bis zur Perfektion! Whey Perfection enthält ausschließlich die höchstmögliche Qualität an Whey-Proteinen, „cold processed“ ultragefiltertes Whey-Proteinkonzentrat, Whey-Proteinisolat und Whey-Hydrolysat, Di- und Tri-Peptide. Whey Perfection enthält pro Portion ganze 23 Gramm hochwertiges Whey-Protein, 5 Gramm BCAAs und 3,6 Gramm L-Glutamin. Whey Perfection ist frei von zugefügtem Zucker und enthält 1,4 Gramm Kohlenhydrate und 110 kcal pro Shake. Mit Whey Perfection erzielst du dank der einzigartigen Zusammensetzung mehr Resultat pro Shake als mit welchem anderen Whey-Protein auch immer. Du kannst aus ganzen 36 unglaublich leckeren Milkshake-Sorten wählen!","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/whey-perfection_Label_de-de_01?layer0=$MAIN$","null","Whey Protein"
"1578222561-183","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Empfehlungen-f%C3%BCr-Ihre-Ern%C3%A4hrung/Omega-3/c/156","High Quality Omega 3","https://www.bodyandfit.com/de-de/Produkte/Gesundheit/Empfehlungen-f%C3%BCr-Ihre-Ern%C3%A4hrung/Omega-3/High-Quality-Omega-3/p/omega-3-body-en-fit","1000 mg Kapseln","High Quality Omega 3","12,90 €","180 kapseln:","","https://media.bodyandfit.com/i/bodyandfit/omega-3-body-en-fit_Image_01?layer0=$PLP_001$","Immer mehr Sportler verwenden Omega-3. Die essentiellen Omega-3-Fettsäuren sind wichtig für das optimale Funktionieren unseres Körpers. Omega-3-Fettsäuren sind mehrfach ungesättigte Fettsäuren. Die bekanntesten sind Alpha-Linolensäure (ALA), Eicosapentaensäure (EPA) und Docosahexaensäure (DHA).","https://media.bodyandfit.com/i/bodyandfit/omega-3-body-en-fit_Label_de-de_01?layer0=$MAIN$","https://media.bodyandfit.com/i/bodyandfit/omega-3-body-en-fit_Label_de-de_01?layer0=$MAIN$","null","Omega-3"
